User,Email,Client,Project,Task,Description,Billable,Start date,Start time,End date,End time,Duration,Tags,Amount ()
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-02,14:39:35,2022-05-02,15:53:53,1:14:18,Refreshes,$12.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-02,15:53:56,2022-05-02,18:05:37,2:11:41,Extractors/Platform/Hollister,$21.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-02,18:31:01,2022-05-02,18:34:09,0:03:08,Extractors/Platform/Hollister,$0.52
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding Array Component,No,2022-05-02,19:25:28,2022-05-02,20:56:20,1:30:52,,$15.14
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding Array Component,No,2022-05-02,21:04:15,2022-05-02,22:28:33,1:24:18,,$14.05
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding Array Component,No,2022-05-02,22:40:43,2022-05-02,22:50:03,0:09:20,,$1.56
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding Array Component,No,2022-05-02,22:58:27,2022-05-02,23:23:46,0:25:19,,$4.22
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-03,7:33:24,2022-05-03,8:27:33,0:54:09,Extractors/Platform/Hollister,$9.03
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding the Progress Updates,No,2022-05-03,8:40:50,2022-05-03,17:26:06,8:45:16,,$87.54
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Adding Array Component,No,2022-05-03,17:37:22,2022-05-03,18:23:43,0:46:21,,$7.73
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-03,19:04:33,2022-05-03,19:31:24,0:26:51,,$4.48
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Explaining the Project,No,2022-05-03,19:32:26,2022-05-03,20:40:30,1:08:04,,$11.34
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-03,20:40:32,2022-05-03,20:42:50,0:02:18,,$0.38
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Commenting the Project,No,2022-05-03,20:42:35,2022-05-03,21:14:27,0:31:52,,$5.31
Steve Jones,steve.jones@gmail.com,Joanne Yong & Group,Quicksort Visualisation,,Making Psuedocode,No,2022-05-04,0:27:34,2022-05-04,2:45:16,2:17:42,,$22.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-04,12:42:36,2022-05-04,15:43:00,3:00:24,"Extractors/Platform/Hollister, Production Issues",$30.07
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-04,15:54:56,2022-05-04,17:36:56,1:42:00,"Extractors/Platform/Hollister, Production Issues",$17.00
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-04,20:48:32,2022-05-04,21:24:13,0:35:41,"Extractors/Platform/Hollister, Production Issues",$5.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-05,9:41:36,2022-05-05,10:18:09,0:36:33,"Extractors/Platform/Hollister, Production Issues",$6.09
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-05,10:48:11,2022-05-05,12:47:50,1:59:39,"Extractors/Platform/Hollister, Production Issues",$19.94
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-05,14:05:11,2022-05-05,14:10:43,0:05:32,"Extractors/Platform/Hollister, Production Issues",$0.92
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-05,14:17:29,2022-05-05,17:48:59,3:31:30,"Extractors/Platform/Hollister, Production Issues",$35.25
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-05,18:20:01,2022-05-05,18:38:46,0:18:45,"Extractors/Platform/Hollister, Production Issues",$3.13
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-05,18:38:49,2022-05-05,19:54:22,1:15:33,Refreshes,$12.59
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-06,11:24:45,2022-05-06,13:53:02,2:28:17,"Extractors/Platform/Hollister, Production Issues",$24.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-06,13:53:05,2022-05-06,14:16:34,0:23:29,Refreshes,$3.91
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-06,14:16:38,2022-05-06,14:35:44,0:19:06,"Extractors/Platform/Hollister, Production Issues",$3.18
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-06,14:35:45,2022-05-06,14:59:51,0:24:06,Refreshes,$4.02
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-06,16:26:22,2022-05-06,16:36:26,0:10:04,Refreshes,$1.68
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-06,16:48:52,2022-05-06,18:41:38,1:52:46,Refreshes,$18.79
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-06,18:41:40,2022-05-06,19:34:07,0:52:27,"Extractors/Platform/Hollister, Production Issues",$8.74
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-06,20:27:35,2022-05-06,20:51:55,0:24:20,"Extractors/Platform/Hollister, Production Issues",$4.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-07,10:20:26,2022-05-07,10:39:16,0:18:50,"Extractors/Platform/Hollister, Production Issues",$3.14
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-07,11:09:10,2022-05-07,11:20:17,0:11:07,"Extractors/Platform/Hollister, Production Issues",$1.85
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-07,11:20:17,2022-05-07,11:51:13,0:30:56,Refreshes,$5.16
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-07,12:06:52,2022-05-07,13:01:16,0:54:24,Refreshes,$9.07
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-07,13:02:26,2022-05-07,14:31:37,1:29:11,,$14.86
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-07,17:06:47,2022-05-07,17:29:56,0:23:09,,$3.86
Steve Jones,steve.jones@gmail.com,Justin Brodhurst,Webscraping Lessons,,Making a Lesson Plan,No,2022-05-07,17:35:25,2022-05-07,18:26:20,0:50:55,,$8.49
Steve Jones,steve.jones@gmail.com,Justin Brodhurst,Webscraping Lessons,,Reviewing Content,No,2022-05-07,19:13:36,2022-05-07,19:54:48,0:41:12,,$6.87
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-07,20:32:34,2022-05-07,20:49:28,0:16:54,,$2.82
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-07,21:06:21,2022-05-07,21:12:04,0:05:43,,$0.95
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-07,21:17:49,2022-05-07,23:13:44,1:55:55,,$19.32
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-08,9:49:33,2022-05-08,10:05:54,0:16:21,,$2.73
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-08,11:32:39,2022-05-08,13:20:49,1:48:10,,$18.03
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-08,14:03:35,2022-05-08,16:35:30,2:31:55,,$25.32
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-08,16:57:31,2022-05-08,18:26:53,1:29:22,,$14.89
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-08,19:27:52,2022-05-08,20:18:09,0:50:17,,$8.38
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-09,10:06:12,2022-05-09,10:52:45,0:46:33,Refreshes,$7.76
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-09,12:52:19,2022-05-09,15:07:18,2:14:59,"Extractors/Platform/Hollister, Production Issues",$22.50
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-09,15:08:47,2022-05-09,15:41:25,0:32:38,"Extractors/Platform/Hollister, Production Issues",$5.44
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-10,7:59:10,2022-05-10,8:13:10,0:14:00,,$2.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-10,10:20:17,2022-05-10,10:40:08,0:19:51,,$3.31
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-10,12:30:32,2022-05-10,12:33:27,0:02:55,,$0.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-10,12:49:41,2022-05-10,13:52:19,1:02:38,Refreshes,$10.44
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-10,14:29:52,2022-05-10,14:54:16,0:24:24,Refreshes,$4.07
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-10,15:05:46,2022-05-10,15:36:14,0:30:28,Refreshes,$5.08
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Jane,No,2022-05-10,15:36:19,2022-05-10,16:22:12,0:45:53,Extractors/Variants Pipeline,$7.65
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Minsuk Errors,No,2022-05-10,16:22:15,2022-05-10,17:27:19,1:05:04,Refreshes,$10.84
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,June and January,No,2022-05-10,17:27:27,2022-05-10,17:41:06,0:13:39,Extractors/Platform/Shopify,$2.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-10,17:41:10,2022-05-10,17:42:10,0:01:00,,$0.17
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-10,18:10:19,2022-05-10,18:23:16,0:12:57,,$2.16
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-10,18:23:39,2022-05-10,19:57:20,1:33:41,Platform/Magento,$15.61
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-10,20:07:17,2022-05-10,20:09:39,0:02:22,Platform/Magento,$0.39
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-10,20:21:15,2022-05-10,21:44:18,1:23:03,Platform/Magento,$13.84
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-11,14:05:01,2022-05-11,14:05:02,0:00:01,,$0.00
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Migrating Clearwater Bay App,No,2022-05-11,14:05:21,2022-05-11,17:04:33,2:59:12,,$29.87
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-12,7:43:50,2022-05-12,7:57:38,0:13:48,,$2.30
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-12,13:14:14,2022-05-12,13:17:09,0:02:55,,$0.49
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-12,13:23:07,2022-05-12,14:11:44,0:48:37,,$8.10
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-12,14:11:48,2022-05-12,15:36:39,1:24:51,"Extractors/Platform/Hollister, Production Issues",$14.14
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-12,17:08:40,2022-05-12,17:22:51,0:14:11,"Extractors/Platform/Hollister, Production Issues",$2.36
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-12,20:08:26,2022-05-12,20:59:18,0:50:52,"Extractors/Platform/Hollister, Production Issues",$8.48
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-13,9:24:21,2022-05-13,11:57:48,2:33:27,,$25.58
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,11:57:54,2022-05-13,13:13:30,1:15:36,Platform/Magento,$12.60
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,13:22:38,2022-05-13,14:41:03,1:18:25,Platform/Magento,$13.07
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,15:08:44,2022-05-13,15:53:50,0:45:06,Platform/Magento,$7.52
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,16:05:09,2022-05-13,17:27:24,1:22:15,Platform/Magento,$13.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,17:42:13,2022-05-13,18:20:23,0:38:10,Platform/Magento,$6.36
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,19:23:28,2022-05-13,19:53:09,0:29:41,Platform/Magento,$4.95
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,19:57:53,2022-05-13,19:57:55,0:00:02,Platform/Magento,$0.01
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-13,19:58:09,2022-05-13,20:17:07,0:18:58,Platform/Magento,$3.16
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Installing the Migrated App,No,2022-05-13,20:44:06,2022-05-13,21:13:24,0:29:18,,$4.88
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Researching Build Methods,No,2022-05-14,9:20:48,2022-05-14,12:14:13,2:53:25,,$28.90
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Researching Build Methods,No,2022-05-14,13:07:02,2022-05-14,14:33:10,1:26:08,,$14.36
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-14,16:26:42,2022-05-14,16:32:29,0:05:47,Platform/Magento,$0.96
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Researching Build Methods,No,2022-05-14,21:02:54,2022-05-14,21:24:31,0:21:37,,$3.60
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,12:46:38,2022-05-15,13:40:00,0:53:22,Platform/Magento,$8.89
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,14:14:24,2022-05-15,17:14:18,2:59:54,Platform/Magento,$29.98
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,17:19:36,2022-05-15,17:51:09,0:31:33,Platform/Magento,$5.26
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,18:00:59,2022-05-15,19:31:54,1:30:55,Platform/Magento,$15.15
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,20:25:31,2022-05-15,20:30:04,0:04:33,Platform/Magento,$0.76
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-15,21:02:22,2022-05-16,0:19:52,3:17:30,Platform/Magento,$32.92
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,8:50:24,2022-05-16,9:02:47,0:12:23,Platform/Magento,$2.06
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,9:13:38,2022-05-16,9:27:06,0:13:28,Platform/Magento,$2.24
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,10:22:04,2022-05-16,10:24:35,0:02:31,Platform/Magento,$0.42
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,10:45:39,2022-05-16,10:47:39,0:02:00,Platform/Magento,$0.33
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Miscellaneous,No,2022-05-16,12:14:46,2022-05-16,12:46:31,0:31:45,,$5.29
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,13:24:23,2022-05-16,13:40:07,0:15:44,Platform/Magento,$2.62
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-16,15:42:41,2022-05-16,15:45:13,0:02:32,Platform/Magento,$0.42
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Debugging Clearwater Bay App,No,2022-05-16,19:02:05,2022-05-16,19:48:33,0:46:28,,$7.74
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,9:23:10,2022-05-17,10:55:02,1:31:52,Platform/Magento,$15.31
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,11:12:06,2022-05-17,11:14:11,0:02:05,Platform/Magento,$0.35
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,11:16:13,2022-05-17,11:33:36,0:17:23,Platform/Magento,$2.90
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,11:39:19,2022-05-17,13:28:08,1:48:49,Platform/Magento,$18.14
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,13:39:05,2022-05-17,14:22:09,0:43:04,Platform/Magento,$7.18
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,14:47:00,2022-05-17,16:33:09,1:46:09,Platform/Magento,$17.69
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,16:41:31,2022-05-17,17:44:20,1:02:49,Platform/Magento,$10.47
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,17:51:13,2022-05-17,17:55:27,0:04:14,Platform/Magento,$0.71
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,18:25:52,2022-05-17,18:59:46,0:33:54,Platform/Magento,$5.65
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,19:08:22,2022-05-17,19:25:32,0:17:10,Platform/Magento,$2.86
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,19:28:42,2022-05-17,19:54:10,0:25:28,Platform/Magento,$4.24
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,20:00:14,2022-05-17,20:03:37,0:03:23,Platform/Magento,$0.56
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,20:20:27,2022-05-17,21:02:00,0:41:33,Platform/Magento,$6.93
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,21:29:23,2022-05-17,21:30:53,0:01:30,Platform/Magento,$0.25
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,21:34:25,2022-05-17,21:40:16,0:05:51,Platform/Magento,$0.98
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-17,22:37:13,2022-05-17,23:03:46,0:26:33,Platform/Magento,$4.43
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-18,5:54:25,2022-05-18,6:11:05,0:16:40,Platform/Magento,$2.78
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-18,9:17:38,2022-05-18,9:59:50,0:42:12,Platform/Magento,$7.03
Steve Jones,steve.jones@gmail.com,Paul Scanlon,Clearwater Bay Auto Booker,,Debugging Clearwater Bay App,No,2022-05-18,19:37:45,2022-05-18,20:07:35,0:29:50,,$4.97
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-19,5:58:42,2022-05-19,7:35:20,1:36:38,Platform/Magento,$16.11
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-19,7:48:37,2022-05-19,8:31:02,0:42:25,Platform/Magento,$7.07
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-19,9:31:56,2022-05-19,9:36:28,0:04:32,Platform/Magento,$0.76
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Hollister Variants Extractor,No,2022-05-19,9:36:31,2022-05-19,11:51:50,2:15:19,"Extractors/Platform/Hollister, Production Issues",$22.55
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Athena Variants Extractor,No,2022-05-19,11:51:58,2022-05-19,13:05:40,1:13:42,Variants Extractor,$12.28
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-19,13:05:44,2022-05-19,13:26:18,0:20:34,Platform/Magento,$3.43
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Athena Variants Extractor,No,2022-05-19,13:26:20,2022-05-19,13:38:15,0:11:55,Variants Extractor,$1.99
Steve Jones,steve.jones@gmail.com,Scale AI,General Scraper,,Athena Variants Extractor,No,2022-05-19,14:36:04,2022-05-19,14:50:38,0:14:34,Variants Extractor,$2.43
Steve Jones,steve.jones@gmail.com,Scale AI,Flamingo Extractors,,Magento Variants Extractor,No,2022-05-19,14:50:39,2022-05-19,15:37:54,0:47:15,Platform/Magento,$7.88
