day,email,order,qty,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales
03/06/2021,user99063260@email.com,55477214550,141,510.150.000,-11.933.500,-13.900.000,484.316.500,0,0,0,0,484.316.500
04/06/2021,user230160260@email.com,55477214553,125,441.950.000,-9.260.500,-15.650.000,417.039.500,0,0,0,0,417.039.500
05/06/2021,user127747145@email.com,55477214556,154,555.830.000,-10.287.500,-39.465.000,506.077.500,0,0,0,0,506.077.500
06/06/2021,user334101370@email.com,55477214559,170,633.050.000,-13.885.500,-53.750.000,565.414.500,0,0,0,0,565.414.500
07/06/2021,user289745255@email.com,55477214562,126,461.200.000,-15.081.000,-32.497.500,413.621.500,0,0,0,0,413.621.500
08/06/2021,user193102460@email.com,55477214565,115,370.700.000,-7.378.000,-11.650.000,351.672.000,0,0,0,0,351.672.000
09/06/2021,user257790790@email.com,55477214568,120,395.050.000,-12.581.000,-39.730.000,342.739.000,0,0,0,0,342.739.000
10/06/2021,user353409245@email.com,55477214571,140,462.390.000,-8.576.500,-19.100.000,434.713.500,0,0,0,0,434.713.500
11/06/2021,user235355285@email.com,55477214574,106,367.600.000,-4.973.000,-25.820.000,336.807.000,0,0,0,0,336.807.000
12/06/2021,user278474950@email.com,55477214577,156,552.950.000,-19.476.500,-36.329.000,497.144.500,0,0,0,0,497.144.500
13/06/2021,user72322675@email.com,55477214580,125,460.140.000,-12.183.000,-19.100.000,428.857.000,0,0,0,0,428.857.000
14/06/2021,user57377920@email.com,55477214583,150,519.500.000,-12.179.000,-28.650.000,478.671.000,0,0,0,0,478.671.000
15/06/2021,user52139890@email.com,55477214586,103,380.140.000,-10.825.500,-12.245.000,357.069.500,0,0,0,0,357.069.500
16/06/2021,user282857800@email.com,55477214589,126,423.800.000,-6.418.000,-20.750.000,396.632.000,0,0,0,0,396.632.000
17/06/2021,user168876520@email.com,55477214592,123,414.800.000,-18.087.000,-34.289.000,362.424.000,0,0,0,0,362.424.000
18/06/2021,user183642210@email.com,55477214595,96,294.640.000,-9.691.000,-12.867.500,272.081.500,0,0,0,0,272.081.500
19/06/2021,user208968600@email.com,55477214598,121,450.100.000,-13.120.000,-5.000.000,431.980.000,0,0,0,0,431.980.000
20/06/2021,user307719580@email.com,55477214601,105,366.150.000,-9.070.000,-28.560.000,328.520.000,0,0,0,0,328.520.000
21/06/2021,user394482855@email.com,55477214604,150,490.600.000,-12.609.500,-23.900.000,454.090.500,0,0,0,0,454.090.500
22/06/2021,user397933715@email.com,55477214607,139,432.550.000,-12.022.000,-10.965.000,409.563.000,0,0,0,0,409.563.000
23/06/2021,user298155840@email.com,55477214610,114,381.950.000,-8.096.000,-19.750.000,354.104.000,0,0,0,0,354.104.000
24/06/2021,user19074075@email.com,55477214613,111,363.350.000,-12.796.000,-89.011.000,261.543.000,0,0,0,0,261.543.000
25/06/2021,user79273700@email.com,55477214616,170,604.990.000,-12.981.500,-17.100.000,574.908.500,0,0,0,0,574.908.500
26/06/2021,user198927920@email.com,55477214619,141,468.150.000,-6.827.500,0,461.322.500,0,0,0,0,461.322.500
27/06/2021,user395219100@email.com,55477214622,174,569.040.000,-9.063.000,-6.550.000,553.427.000,0,0,0,0,553.427.000
28/06/2021,user373520830@email.com,55477214625,146,470.700.000,-5.458.500,-18.950.000,446.291.500,0,0,0,0,446.291.500
29/06/2021,user101663615@email.com,55477214628,132,514.840.000,-11.443.000,-36.607.500,466.789.500,0,0,0,0,466.789.500
30/06/2021,user338419260@email.com,55477214631,144,469.750.000,-11.463.000,-33.646.000,424.641.000,0,0,0,0,424.641.000
01/07/2021,user134188725@email.com,55477214634,152,487.950.000,-9.966.000,-18.800.000,459.184.000,0,0,0,0,459.184.000
02/07/2021,user266084930@email.com,55477214637,135,484.890.000,-12.008.000,-31.750.000,441.132.000,0,0,0,0,441.132.000
03/07/2021,user270761600@email.com,55477214640,174,588.950.000,-15.569.000,-15.250.000,558.131.000,0,0,0,0,558.131.000
04/07/2021,user376884135@email.com,55477214643,162,547.050.000,-10.582.500,-27.070.000,509.397.500,0,0,0,0,509.397.500
05/07/2021,user131142570@email.com,55477214646,150,496.590.000,-6.797.000,-6.600.000,483.193.000,0,0,0,0,483.193.000
06/07/2021,user192411170@email.com,55477214649,122,441.200.000,-9.366.500,-29.735.000,402.098.500,0,0,0,0,402.098.500
07/07/2021,user48945700@email.com,55477214652,152,528.390.000,-14.130.000,-39.707.500,474.552.500,0,0,0,0,474.552.500
08/07/2021,user25976555@email.com,55477214655,157,494.500.000,-12.602.500,-53.867.500,428.030.000,0,0,0,0,428.030.000
09/07/2021,user400289990@email.com,55477214658,157,521.890.000,-10.373.500,-31.550.000,479.966.500,0,0,0,0,479.966.500
10/07/2021,user239445850@email.com,55477214661,169,592.150.000,-13.902.500,-26.550.000,551.697.500,0,0,0,0,551.697.500
11/07/2021,user3564180@email.com,55477214664,149,485.550.000,-12.443.000,-38.854.000,434.253.000,0,0,0,0,434.253.000
12/07/2021,user322562310@email.com,55477214667,125,406.660.000,-7.105.600,-22.388.000,377.166.400,0,0,0,0,377.166.400
13/07/2021,user55713385@email.com,55477214670,118,369.250.000,-7.277.500,-21.200.000,340.772.500,0,0,0,0,340.772.500
14/07/2021,user387888185@email.com,55477214673,127,419.550.000,-11.153.500,-50.420.000,357.976.500,0,0,0,0,357.976.500
15/07/2021,user31029155@email.com,55477214676,154,500.150.000,-14.355.500,-15.936.000,469.858.500,0,0,0,0,469.858.500
16/07/2021,user290028605@email.com,55477214679,107,349.800.000,-4.870.500,-25.470.000,319.459.500,0,0,0,0,319.459.500
17/07/2021,user223750940@email.com,55477214682,150,466.450.000,-7.483.000,-25.500.000,433.467.000,0,0,0,0,433.467.000
18/07/2021,user129273945@email.com,55477214685,145,487.500.000,-8.881.500,-42.387.000,436.231.500,0,0,0,0,436.231.500
19/07/2021,user216875020@email.com,55477214688,160,529.900.000,-14.482.500,-25.810.000,489.607.500,0,0,0,0,489.607.500
20/07/2021,user279730445@email.com,55477214691,90,284.050.000,-7.199.500,-25.445.000,251.405.500,0,0,0,0,251.405.500
21/07/2021,user24599880@email.com,55477214694,143,467.100.000,-9.179.500,-37.300.000,420.620.500,0,0,0,0,420.620.500
22/07/2021,user354135585@email.com,55477214697,135,433.400.000,-8.587.000,-31.494.000,393.319.000,0,0,0,0,393.319.000
23/07/2021,user135230945@email.com,55477214700,143,465.450.000,-10.652.000,-23.885.000,430.913.000,0,0,0,0,430.913.000
24/07/2021,user223553980@email.com,55477214703,129,421.050.000,-8.850.000,-18.010.000,394.190.000,0,0,0,0,394.190.000
25/07/2021,user315282455@email.com,55477214706,144,514.250.000,-11.902.500,-35.750.000,466.597.500,0,0,0,0,466.597.500
26/07/2021,user402558635@email.com,55477214709,144,454.800.000,-7.413.500,-29.650.000,417.736.500,0,0,0,0,417.736.500
27/07/2021,user204526060@email.com,55477214712,118,351.000.000,-7.684.500,-28.400.000,314.915.500,0,0,0,0,314.915.500
28/07/2021,user376392425@email.com,55477214715,126,391.500.000,-10.757.000,-18.709.000,362.034.000,0,0,0,0,362.034.000
29/07/2021,user238101510@email.com,55477214718,147,486.700.000,-11.957.000,-41.215.000,433.528.000,0,0,0,0,433.528.000
30/07/2021,user227824575@email.com,55477214721,127,417.300.000,-10.552.000,-14.100.000,392.648.000,0,0,0,0,392.648.000
31/07/2021,user190019400@email.com,55477214724,178,612.190.000,-15.290.500,-40.325.000,556.574.500,0,0,0,0,556.574.500
01/08/2021,user26004080@email.com,55477214727,175,561.050.000,-11.212.500,-24.000.000,525.837.500,0,0,0,0,525.837.500
02/08/2021,user162758425@email.com,55477214730,156,525.130.000,-13.285.000,-36.436.000,475.409.000,0,0,0,0,475.409.000
03/08/2021,user296219225@email.com,55477214733,143,469.500.000,-12.105.000,-33.380.000,424.015.000,0,0,0,0,424.015.000
04/08/2021,user320998300@email.com,55477214736,151,473.000.000,-6.526.500,-40.350.000,426.123.500,0,0,0,0,426.123.500
05/08/2021,user344836130@email.com,55477214739,170,584.150.000,-16.713.000,-43.169.000,524.268.000,0,0,0,0,524.268.000
06/08/2021,user78046300@email.com,55477214742,175,563.300.000,-10.894.500,-39.500.000,512.905.500,0,0,0,0,512.905.500
07/08/2021,user259286510@email.com,55477214745,140,499.140.000,-10.334.500,-30.165.000,458.640.500,0,0,0,0,458.640.500
08/08/2021,user187663535@email.com,55477214748,178,575.340.000,-13.704.000,-63.320.000,498.316.000,0,0,0,0,498.316.000
09/08/2021,user67003515@email.com,55477214751,143,462.800.000,-8.173.500,-33.457.500,421.169.000,0,0,0,0,421.169.000
10/08/2021,user7756815@email.com,55477214754,181,595.900.000,-16.502.000,-40.230.000,539.168.000,0,0,0,0,539.168.000
11/08/2021,user388479450@email.com,55477214757,157,517.750.000,-13.183.500,-50.570.000,453.996.500,0,0,0,0,453.996.500
12/08/2021,user39230365@email.com,55477214760,178,639.850.000,-15.860.000,-28.700.000,595.290.000,0,0,0,0,595.290.000
13/08/2021,user113422690@email.com,55477214763,128,420.450.000,-9.713.000,-53.067.000,357.670.000,0,0,0,0,357.670.000
14/08/2021,user84752555@email.com,55477214766,174,559.590.000,-18.807.000,-63.496.000,477.287.000,0,0,0,0,477.287.000
15/08/2021,user245454155@email.com,55477214769,159,514.490.000,-10.026.000,-14.050.000,490.414.000,0,0,0,0,490.414.000
16/08/2021,user130594655@email.com,55477214772,148,495.650.000,-14.720.000,-44.500.000,436.430.000,0,0,0,0,436.430.000
17/08/2021,user67064545@email.com,55477214775,154,493.350.000,-11.830.000,-22.230.000,459.290.000,0,0,0,0,459.290.000
18/08/2021,user325015570@email.com,55477214778,122,405.850.000,-8.614.500,-33.650.000,363.585.500,0,0,0,0,363.585.500
19/08/2021,user220494130@email.com,55477214781,126,416.490.000,-8.808.500,-47.865.000,359.816.500,0,0,0,0,359.816.500
20/08/2021,user79020860@email.com,55477214784,138,460.500.000,-16.825.500,-46.355.000,397.319.500,0,0,0,0,397.319.500
21/08/2021,user11935555@email.com,55477214787,157,551.900.000,-21.090.500,-31.700.000,499.109.500,0,0,0,0,499.109.500
22/08/2021,user180837105@email.com,55477214790,161,539.790.000,-13.168.500,-125.116.000,401.505.500,0,0,0,0,401.505.500
23/08/2021,user102533730@email.com,55477214793,125,412.940.000,-12.165.500,-2.900.000,397.874.500,0,0,0,0,397.874.500
24/08/2021,user170379405@email.com,55477214796,116,381.050.000,-12.392.500,-47.930.000,320.727.500,0,0,0,0,320.727.500
25/08/2021,user379553900@email.com,55477214799,125,442.390.000,-16.659.000,-20.095.000,405.636.000,0,0,0,0,405.636.000
26/08/2021,user174403065@email.com,55477214802,224,731.350.000,-48.832.000,-29.287.500,653.230.500,0,0,0,0,653.230.500
27/08/2021,user252243005@email.com,55477214805,213,714.950.000,-25.536.000,-27.350.000,662.064.000,0,0,0,0,662.064.000
28/08/2021,user209609805@email.com,55477214808,170,589.340.000,-18.605.500,-9.270.000,561.464.500,0,0,0,0,561.464.500
29/08/2021,user142523915@email.com,55477214811,149,515.240.000,-14.608.000,-72.930.000,427.702.000,0,0,0,0,427.702.000
30/08/2021,user349242340@email.com,55477214814,152,562.350.000,-22.739.000,-77.270.000,462.341.000,0,0,0,0,462.341.000
31/08/2021,user138797260@email.com,55477214817,125,396.450.000,-12.831.500,-34.700.000,348.918.500,0,0,0,0,348.918.500
01/09/2021,user326460735@email.com,55477214820,208,655.600.000,-14.961.000,-36.867.500,603.771.500,0,0,0,0,603.771.500
02/09/2021,user256369515@email.com,55477214823,166,534.100.000,-14.382.500,-39.100.000,480.617.500,0,0,0,0,480.617.500
03/09/2021,user204440170@email.com,55477214826,133,435.850.000,-15.716.000,-40.125.000,380.009.000,0,0,0,0,380.009.000
04/09/2021,user124393995@email.com,55477214829,146,463.050.000,-10.850.000,-19.367.500,432.832.500,0,0,0,0,432.832.500
05/09/2021,user77986780@email.com,55477214832,131,392.200.000,-9.116.000,-17.325.000,365.759.000,0,0,0,0,365.759.000
06/09/2021,user368761830@email.com,55477214835,130,402.350.000,-14.817.500,-23.690.000,363.842.500,0,0,0,0,363.842.500
07/09/2021,user287547950@email.com,55477214838,187,639.700.000,-15.649.000,-42.750.000,581.301.000,0,0,0,0,581.301.000
08/09/2021,user166994735@email.com,55477214841,143,441.850.000,-11.391.000,-45.123.000,385.336.000,0,0,0,0,385.336.000
09/09/2021,user53316280@email.com,55477214844,133,420.450.000,-10.085.500,-47.030.000,363.334.500,0,0,0,0,363.334.500
10/09/2021,user216937375@email.com,55477214847,129,425.150.000,-14.948.000,-48.414.000,361.788.000,0,0,0,0,361.788.000
11/09/2021,user115313540@email.com,55477214850,144,466.670.000,-12.322.500,-33.150.000,421.197.500,0,0,0,0,421.197.500
12/09/2021,user72887140@email.com,55477214853,173,544.000.000,-8.457.000,-12.485.000,523.058.000,0,0,0,0,523.058.000
13/09/2021,user148756335@email.com,55477214856,158,555.100.000,-14.391.000,-37.475.000,503.234.000,0,0,0,0,503.234.000
14/09/2021,user352816155@email.com,55477214859,141,437.430.000,-10.268.500,-36.005.000,391.156.500,0,0,0,0,391.156.500
15/09/2021,user56580105@email.com,55477214862,139,428.950.000,-9.622.500,-59.145.000,360.182.500,0,0,0,0,360.182.500
16/09/2021,user305945385@email.com,55477214865,137,424.950.000,-13.676.000,-28.450.000,382.824.000,0,0,0,0,382.824.000
17/09/2021,user238231110@email.com,55477214868,114,340.950.000,-7.916.500,-23.865.000,309.168.500,0,0,0,0,309.168.500
18/09/2021,user331522060@email.com,55477214871,145,424.950.000,-10.507.500,-36.276.000,378.166.500,0,0,0,0,378.166.500
19/09/2021,user269431420@email.com,55477214874,145,457.150.000,-11.229.000,-13.700.000,432.221.000,0,0,0,0,432.221.000
20/09/2021,user108712390@email.com,55477214877,154,488.700.000,-16.610.500,-52.240.000,419.849.500,0,0,0,0,419.849.500
21/09/2021,user361186520@email.com,55477214880,123,389.590.000,-11.743.500,-8.900.000,368.946.500,0,0,0,0,368.946.500
22/09/2021,user400398000@email.com,55477214883,132,404.850.000,-11.787.500,-26.756.000,366.306.500,0,0,0,0,366.306.500
23/09/2021,user81352145@email.com,55477214886,111,326.400.000,-8.321.500,-26.524.000,291.554.500,0,0,0,0,291.554.500
24/09/2021,user330272725@email.com,55477214889,120,366.750.000,-7.426.000,-38.935.000,320.389.000,0,0,0,0,320.389.000
25/09/2021,user78437235@email.com,55477214892,103,310.100.000,-8.572.000,-27.990.000,273.538.000,0,0,0,0,273.538.000
26/09/2021,user184160365@email.com,55477214895,154,473.750.000,-13.169.000,-60.190.000,400.391.000,0,0,0,0,400.391.000
27/09/2021,user105880865@email.com,55477214898,151,459.800.000,-14.698.500,-54.680.000,390.421.500,0,0,0,0,390.421.500
28/09/2021,user13128735@email.com,55477214901,134,418.050.000,-9.936.000,-49.530.000,358.584.000,0,0,0,0,358.584.000
29/09/2021,user278621865@email.com,55477214904,139,443.750.000,-11.618.000,-30.450.000,401.682.000,0,0,0,0,401.682.000
30/09/2021,user275638830@email.com,55477214907,115,341.250.000,-7.758.000,-46.585.000,286.907.000,0,0,0,0,286.907.000
01/10/2021,user166417610@email.com,55477214910,137,435.250.000,-9.322.500,-42.915.000,383.012.500,0,0,0,0,383.012.500
02/10/2021,user184178145@email.com,55477214913,162,572.340.000,-17.797.000,-29.254.000,525.289.000,0,0,0,0,525.289.000
03/10/2021,user130913200@email.com,55477214916,192,595.050.000,-11.742.000,-36.625.000,546.683.000,0,0,0,0,546.683.000
04/10/2021,user290436650@email.com,55477214919,111,397.050.000,-16.587.000,-22.233.500,358.229.500,0,0,0,0,358.229.500
05/10/2021,user290538550@email.com,55477214922,138,409.050.000,-10.746.500,-12.734.000,385.569.500,0,0,0,0,385.569.500
06/10/2021,user227375655@email.com,55477214925,133,411.300.000,-9.679.500,-20.185.000,381.435.500,3.190.000,0,0,0,384.625.500
07/10/2021,user371253060@email.com,55477214928,141,413.450.000,-7.699.000,-49.972.000,355.779.000,1.740.000,0,0,0,357.519.000
08/10/2021,user78246400@email.com,55477214931,176,548.940.000,-8.860.000,-18.200.000,521.880.000,3.480.000,0,0,0,525.360.000
09/10/2021,user61667345@email.com,55477214934,149,490.590.000,-13.658.500,-29.965.000,446.966.500,3.190.000,0,0,0,450.156.500
10/10/2021,user252921915@email.com,55477214937,118,387.100.000,-9.568.000,-28.580.000,348.952.000,870.000,0,0,0,349.822.000
11/10/2021,user159246275@email.com,55477214940,152,454.000.000,-15.545.500,-52.166.000,386.288.500,2.320.000,0,0,0,388.608.500
12/10/2021,user85769535@email.com,55477214943,128,403.000.000,-14.951.000,-37.806.000,350.243.000,1.740.000,0,0,0,351.983.000
13/10/2021,user62316900@email.com,55477214946,135,444.500.000,-13.024.500,-8.800.000,422.675.500,3.770.000,0,0,0,426.445.500
14/10/2021,user112822320@email.com,55477214949,115,355.700.000,-7.573.000,-23.900.000,324.227.000,1.160.000,0,0,0,325.387.000
15/10/2021,user293948520@email.com,55477214952,137,425.050.000,-11.875.000,-40.765.000,372.410.000,290.000,0,0,0,372.700.000
16/10/2021,user368349105@email.com,55477214955,124,406.640.000,-9.069.000,-22.000.000,375.571.000,2.030.000,0,0,0,377.601.000
17/10/2021,user382673905@email.com,55477214958,112,308.540.000,-6.367.000,-33.020.000,269.153.000,2.610.000,0,0,0,271.763.000
18/10/2021,user342429325@email.com,55477214961,151,490.350.000,-13.336.000,-24.655.000,452.359.000,2.030.000,0,0,0,454.389.000
19/10/2021,user198121785@email.com,55477214964,113,327.250.000,-7.879.000,-10.022.000,309.349.000,870.000,0,0,0,310.219.000
20/10/2021,user39370870@email.com,55477214967,122,387.600.000,-16.826.000,-32.380.000,338.394.000,1.740.000,0,0,0,340.134.000
21/10/2021,user95819715@email.com,55477214970,115,383.900.000,-14.311.500,-30.505.000,339.083.500,3.190.000,0,0,0,342.273.500
22/10/2021,user107611040@email.com,55477214973,148,486.250.000,-18.560.000,-19.750.000,447.940.000,2.320.000,0,0,0,450.260.000
23/10/2021,user59145025@email.com,55477214976,109,375.900.000,-9.173.500,-29.565.000,337.161.500,580.000,0,0,0,337.741.500
24/10/2021,user295622350@email.com,55477214979,142,458.850.000,-16.680.000,-16.100.000,426.070.000,2.320.000,0,0,0,428.390.000
25/10/2021,user136215265@email.com,55477214982,126,387.100.000,-7.255.500,-33.206.000,346.638.500,1.160.000,0,0,0,347.798.500
26/10/2021,user28485355@email.com,55477214985,110,361.140.000,-14.606.000,-26.700.000,319.834.000,870.000,0,0,0,320.704.000
27/10/2021,user122861970@email.com,55477214988,118,370.480.000,-6.530.000,-16.694.000,347.256.000,870.000,0,0,0,348.126.000
28/10/2021,user23559015@email.com,55477214991,124,380.640.000,-10.653.000,-25.280.000,344.707.000,1.740.000,0,0,0,346.447.000
29/10/2021,user309881295@email.com,55477214994,139,450.090.000,-18.388.500,-25.660.000,406.041.500,2.030.000,0,0,0,408.071.500
30/10/2021,user184885235@email.com,55477214997,119,349.040.000,-9.530.000,-9.475.000,330.035.000,1.450.000,0,0,0,331.485.000
31/10/2021,user65508010@email.com,55477215000,127,411.250.000,-10.699.000,-42.744.000,357.807.000,1.160.000,0,0,0,358.967.000
01/11/2021,user401628195@email.com,55477215003,268,871.720.000,-69.331.100,-34.852.000,767.536.900,1.450.000,0,0,0,768.986.900
02/11/2021,user264757835@email.com,55477215006,175,589.690.000,-25.618.200,-54.970.000,509.101.800,2.900.000,0,0,0,512.001.800
03/11/2021,user400631000@email.com,55477215009,139,417.400.000,-14.909.500,-16.250.000,386.240.500,2.320.000,0,0,0,388.560.500
04/11/2021,user211861690@email.com,55477215012,132,401.450.000,-15.177.000,-35.211.000,351.062.000,1.160.000,0,0,0,352.222.000
05/11/2021,user296507615@email.com,55477215015,140,427.540.000,-13.944.300,-7.415.000,406.180.700,1.740.000,0,0,0,407.920.700
06/11/2021,user237224325@email.com,55477215018,166,500.600.000,-7.570.000,-29.650.000,463.380.000,2.320.000,0,0,0,465.700.000
07/11/2021,user248016195@email.com,55477215021,164,548.400.000,-16.263.500,-16.700.000,515.436.500,3.480.000,0,0,0,518.916.500
